	Year	Country Code	GDP
4603	1961	GAB	332.5047204233829
4604	1962	GAB	358.5609751550922
4605	1963	GAB	299.22664570875037
4606	1964	GAB	411.7685848166978
4607	1965	GAB	425.2950372614192
4608	1966	GAB	453.1317109832562
4609	1967	GAB	490.3076980899394
4610	1968	GAB	520.3792450502333
4611	1969	GAB	550.2859345468199
4612	1970	GAB	548.7080134499022
4613	1971	GAB	634.315122635534
4614	1972	GAB	702.1565945560678
4615	1973	GAB	1157.150818053409
4616	1974	GAB	2425.3584190638044
4617	1975	GAB	3320.8246935696716
4618	1976	GAB	4533.814379837335
4619	1977	GAB	4138.8578144965895
4620	1978	GAB	3439.4259501337497
4621	1979	GAB	4258.763987558777
4622	1980	GAB	5869.279449134355
4623	1981	GAB	5166.313923231417
4624	1982	GAB	4717.981684215509
4625	1983	GAB	4309.046650206014
4626	1984	GAB	4407.284353507941
4627	1985	GAB	4023.5816324505863
4628	1986	GAB	3990.0708812019466
4629	1987	GAB	3742.6565366147956
4630	1988	GAB	4253.668366529523
4631	1989	GAB	4517.927976517871
4632	1990	GAB	6251.017384620951
4633	1991	GAB	5523.198654027057
4634	1992	GAB	5566.362537302051
4635	1993	GAB	4244.913331424494
4636	1994	GAB	3958.596185971912
4637	1995	GAB	4565.580498912836
4638	1996	GAB	5111.37433130314
4639	1997	GAB	4663.140106481053
4640	1998	GAB	3827.975792708551
4641	1999	GAB	3883.3251881973497
4642	2000	GAB	4116.460692602274
4643	2001	GAB	3976.104887496973
4644	2002	GAB	4102.552710433503
4645	2003	GAB	4892.011617768485
4646	2004	GAB	5685.577735736761
4647	2005	GAB	6826.880544590848
4648	2006	GAB	7141.549166787367
4649	2007	GAB	8352.817100567536
4650	2008	GAB	10094.027457725577
4651	2009	GAB	7603.660222538457
4652	2010	GAB	8754.113375909572
4653	2011	GAB	10716.202583086206
4654	2012	GAB	9774.181017336137
4655	2013	GAB	9679.75891440111
4656	2014	GAB	9692.18212474344
4657	2015	GAB	7448.715685177245
4658	2016	GAB	7078.729540348737
4659	2017	GAB	7413.79520698305
4660	2018	GAB	
4661	1960	GBR	1380.3062412625718
4662	1961	GBR	1452.544709013558
4663	1962	GBR	1513.6514485492642
4664	1963	GBR	1592.6144766156178
4665	1964	GBR	1729.3999780356835
4666	1965	GBR	1850.9547685549837
4667	1966	GBR	1959.6278296212581
4668	1967	GBR	2023.6275637111758
4669	1968	GBR	1896.3867486073502
4670	1969	GBR	2032.34700964503
4671	1970	GBR	2347.544317737474
4672	1971	GBR	2649.8015138722335
4673	1972	GBR	3030.4325141197723
4674	1973	GBR	3426.276220503779
4675	1974	GBR	3665.862797641903
4676	1975	GBR	4299.745617992836
4677	1976	GBR	4138.167787615347
4678	1977	GBR	4681.43993173038
4679	1978	GBR	5976.938168999906
4680	1979	GBR	7804.762080511547
4681	1980	GBR	10032.062080014974
4682	1981	GBR	9599.306222219648
4683	1982	GBR	9146.077357018517
4684	1983	GBR	8691.51881306514
4685	1984	GBR	8179.194440649911
4686	1985	GBR	8652.21654247593
4687	1986	GBR	10611.112210095978
4688	1987	GBR	13118.586534629034
4689	1988	GBR	15987.168077568824
4690	1989	GBR	16239.282196094424
4691	1990	GBR	19095.46699846078
4692	1991	GBR	19900.726650506862
4693	1992	GBR	20487.170785287846
4694	1993	GBR	18389.019567509866
4695	1994	GBR	19709.238098365302
4696	1995	GBR	23013.458819927433
4697	1996	GBR	24219.62284877668
4698	1997	GBR	26621.480059277696
4699	1998	GBR	28014.89469949528
4700	1999	GBR	28383.66890525332
4701	2000	GBR	27982.355763578707
4702	2001	GBR	27427.587502360017
4703	2002	GBR	29785.98628758402
4704	2003	GBR	34173.97997643418
4705	2004	GBR	39983.98467466534
4706	2005	GBR	41732.64054002197
4707	2006	GBR	44252.31582344287
4708	2007	GBR	50134.316097146315
4709	2008	GBR	46767.59221565931
4710	2009	GBR	38262.18213383644
4711	2010	GBR	38893.01849373653
4712	2011	GBR	41412.349239570816
4713	2012	GBR	41790.77914074084
4714	2013	GBR	42724.0678844007
4715	2014	GBR	46783.46921712835
4716	2015	GBR	44305.55463208335
4717	2016	GBR	40412.03361998853
4718	2017	GBR	39720.44342678359
4719	2018	GBR	
4720	1960	GEO	
4721	1961	GEO	
4722	1962	GEO	
4723	1963	GEO	
4724	1964	GEO	
4725	1965	GEO	
4726	1966	GEO	
4727	1967	GEO	
4728	1968	GEO	
4729	1969	GEO	
4730	1970	GEO	
4731	1971	GEO	
4732	1972	GEO	
4733	1973	GEO	
4734	1974	GEO	
4735	1975	GEO	
4736	1976	GEO	
4737	1977	GEO	
4738	1978	GEO	
4739	1979	GEO	
4740	1980	GEO	
4741	1981	GEO	
4742	1982	GEO	
4743	1983	GEO	
4744	1984	GEO	
4745	1985	GEO	
4746	1986	GEO	
4747	1987	GEO	
4748	1988	GEO	
4749	1989	GEO	
4750	1990	GEO	1614.6401223991975
4751	1991	GEO	1314.670670204044
4752	1992	GEO	757.2235485053577
4753	1993	GEO	550.0155426092244
4754	1994	GEO	517.0870879408917
4755	1995	GEO	569.0181381432961
4756	1996	GEO	670.4611060002068
4757	1997	GEO	774.6802108710078
4758	1998	GEO	805.2726880399633
4759	1999	GEO	628.8656569398604
4760	2000	GEO	691.9977067087707
4761	2001	GEO	733.9703975823895
4762	2002	GEO	779.3756798183857
4763	2003	GEO	927.9891958008542
4764	2004	GEO	1207.3881821710925
4765	2005	GEO	1530.0350942746177
4766	2006	GEO	1872.6793321355128
4767	2007	GEO	2492.128778438083
4768	2008	GEO	3174.9490012905626
4769	2009	GEO	2706.5885108520242
4770	2010	GEO	2964.4770407110177
4771	2011	GEO	3725.063218685722
4772	2012	GEO	4142.869175880965
4773	2013	GEO	4274.376864839689
4774	2014	GEO	4429.650074849699
4775	2015	GEO	3764.6409157001895
4776	2016	GEO	3865.785693318275
4777	2017	GEO	4057.2860811620535
4778	2018	GEO	
4779	1960	GHA	182.97918268827058
4780	1961	GHA	189.71337149605495
4781	1962	GHA	195.11997944939387
4782	1963	GHA	210.96896867044055
4783	1964	GHA	230.43118917309422
4784	1965	GHA	266.3186333920899
4785	1966	GHA	269.4592230199544
4786	1967	GHA	216.84141263745266
4787	1968	GHA	202.76196460889247
4788	1969	GHA	233.6513328866061
4789	1970	GHA	257.6519518976014
4790	1971	GHA	273.822697933231
4791	1972	GHA	232.5398766147877
4792	1973	GHA	263.68595600057347
4793	1974	GHA	301.3668014005635
4794	1975	GHA	285.82952399170574
4795	1976	GHA	275.87788316145696
4796	1977	GHA	312.9993131847911
4797	1978	GHA	353.70887427689877
4798	1979	GHA	381.03619479664104
4799	1980	GHA	411.5179312410257
4800	1981	GHA	379.7977725395285
4801	1982	GHA	351.3193904860474
4802	1983	GHA	341.0872136971267
4803	1984	GHA	358.39681721607565
4804	1985	GHA	354.2199895625267
4805	1986	GHA	437.0782409611872
4806	1987	GHA	376.431800360644
4807	1988	GHA	375.1812249424013
4808	1989	GHA	368.96239662287445
4809	1990	GHA	402.58888107587654
4810	1991	GHA	438.61431929596756
4811	1992	GHA	414.7673407826189
4812	1993	GHA	375.3204353102749
4813	1994	GHA	333.4049391914665
4814	1995	GHA	385.73731953166333
4815	1996	GHA	403.5344405318753
4816	1997	GHA	391.35567997148246
4817	1998	GHA	414.76846099532906
4818	1999	GHA	417.7679907289793
4819	2000	GHA	263.1124678660772
4820	2001	GHA	273.6596668467883
4821	2002	GHA	309.4844702570431
4822	2003	GHA	373.2815536859554
4823	2004	GHA	423.1936389157653
4824	2005	GHA	498.17239036240244
4825	2006	GHA	922.9537496588327
4826	2007	GHA	1090.6867177146823
4827	2008	GHA	1224.4015535023714
4828	2009	GHA	1086.765038363189
4829	2010	GHA	1312.6075573102514
4830	2011	GHA	1574.9786533121076
4831	2012	GHA	1629.8002222250518
4832	2013	GHA	2401.75412162092
4833	2014	GHA	1987.9833628541865
4834	2015	GHA	1783.0610871257577
4835	2016	GHA	1950.2343767072414
4836	2017	GHA	2046.1099862858157
4837	2018	GHA	
4838	1960	GIB	
4839	1961	GIB	
4840	1962	GIB	
4841	1963	GIB	
4842	1964	GIB	
4843	1965	GIB	
4844	1966	GIB	
4845	1967	GIB	
4846	1968	GIB	
4847	1969	GIB	
4848	1970	GIB	
4849	1971	GIB	
4850	1972	GIB	
4851	1973	GIB	
4852	1974	GIB	
4853	1975	GIB	
4854	1976	GIB	
4855	1977	GIB	
4856	1978	GIB	
4857	1979	GIB	
4858	1980	GIB	
4859	1981	GIB	
4860	1982	GIB	
4861	1983	GIB	
4862	1984	GIB	
4863	1985	GIB	
4864	1986	GIB	
4865	1987	GIB	
4866	1988	GIB	
4867	1989	GIB	
4868	1990	GIB	
4869	1991	GIB	
4870	1992	GIB	
4871	1993	GIB	
4872	1994	GIB	
4873	1995	GIB	
4874	1996	GIB	
4875	1997	GIB	
4876	1998	GIB	
4877	1999	GIB	
4878	2000	GIB	
4879	2001	GIB	
4880	2002	GIB	
4881	2003	GIB	
4882	2004	GIB	
4883	2005	GIB	
4884	2006	GIB	
4885	2007	GIB	
4886	2008	GIB	
4887	2009	GIB	
4888	2010	GIB	
4889	2011	GIB	
4890	2012	GIB	
4891	2013	GIB	
4892	2014	GIB	
4893	2015	GIB	
4894	2016	GIB	
4895	2017	GIB	
4896	2018	GIB	
4897	1960	GIN	
4898	1961	GIN	
4899	1962	GIN	
4900	1963	GIN	
4901	1964	GIN	
4902	1965	GIN	
4903	1966	GIN	
4904	1967	GIN	
4905	1968	GIN	
4906	1969	GIN	
4907	1970	GIN	
4908	1971	GIN	
4909	1972	GIN	
4910	1973	GIN	
4911	1974	GIN	
4912	1975	GIN	
4913	1976	GIN	
4914	1977	GIN	
4915	1978	GIN	
4916	1979	GIN	
4917	1980	GIN	
4918	1981	GIN	
4919	1982	GIN	
4920	1983	GIN	
4921	1984	GIN	
4922	1985	GIN	
4923	1986	GIN	367.6243837732765
4924	1987	GIN	379.363468588284
4925	1988	GIN	429.2252767431034
4926	1989	GIN	421.4479369812742
4927	1990	GIN	441.4127932649427
4928	1991	GIN	472.9737936402384
4929	1992	GIN	485.9748491030355
4930	1993	GIN	457.7628487508643
4931	1994	GIN	448.4475642301397
4932	1995	GIN	469.27610142222966
4933	1996	GIN	475.74639189719716
4934	1997	GIN	453.8011509589478
4935	1998	GIN	421.99820340455716
4936	1999	GIN	399.97396436699864
4937	2000	GIN	340.0516917504872
4938	2001	GIN	315.8398003237259
4939	2002	GIN	322.81117097408884
4940	2003	GIN	370.1931781161507
4941	2004	GIN	386.3288282533973
4942	2005	GIN	303.4244979858205
4943	2006	GIN	427.0657265293997
4944	2007	GIN	622.1736568379362
4945	2008	GIN	674.6181787457615
4946	2009	GIN	636.2799568482321
4947	2010	GIN	634.9231053792269
4948	2011	GIN	614.8647662128959
4949	2012	GIN	677.0434992516858
4950	2013	GIN	726.0893942403605
4951	2014	GIN	743.5912878392953
4952	2015	GIN	727.3025190079538
4953	2016	GIN	701.3886423120753
4954	2017	GIN	823.4937154773966
4955	2018	GIN	
4956	1960	GMB	
4957	1961	GMB	
4958	1962	GMB	
4959	1963	GMB	
4960	1964	GMB	
4961	1965	GMB	
4962	1966	GMB	108.31582561328236
4963	1967	GMB	112.15707189546816
4964	1968	GMB	96.7325293660246
4965	1969	GMB	103.64600732349207
4966	1970	GMB	116.92061381309007
4967	1971	GMB	121.0980781474399
4968	1972	GMB	124.67161812991716
4969	1973	GMB	153.4883771617092
4970	1974	GMB	189.50595329472023
4971	1975	GMB	221.04999735907612
4972	1976	GMB	209.14911659167902
4973	1977	GMB	250.25369524556876
4974	1978	GMB	302.6196058381711
4975	1979	GMB	353.9466887451927
4976	1980	GMB	398.89654977369804
4977	1981	GMB	349.7930893194128
4978	1982	GMB	333.3047869669036
4979	1983	GMB	317.04473391439643
4980	1984	GMB	252.94221960044405
4981	1985	GMB	308.3268474231612
4982	1986	GMB	242.17176268676118
4983	1987	GMB	274.3683932533009
4984	1988	GMB	316.31946649641355
4985	1989	GMB	322.4463052261165
4986	1990	GMB	345.855810076438
4987	1991	GMB	727.0346609980259
4988	1992	GMB	729.0418880773747
4989	1993	GMB	748.7842096317219
4990	1994	GMB	719.9757072611366
4991	1995	GMB	737.1787913899514
4992	1996	GMB	773.4393371450101
4993	1997	GMB	712.3318780559118
4994	1998	GMB	723.7948295796742
4995	1999	GMB	681.5374178813473
4996	2000	GMB	635.5637584151041
4997	2001	GMB	541.0558913104945
4998	2002	GMB	440.9474785921052
4999	2003	GMB	359.65217805717583
5000	2004	GMB	413.84035830001943
5001	2005	GMB	432.19187865402057
5002	2006	GMB	439.3432874077055
5003	2007	GMB	519.0548057832566
5004	2008	GMB	607.9554960095946
5005	2009	GMB	549.31782552081
5006	2010	GMB	562.4837816877408
5007	2011	GMB	514.3781618918965
5008	2012	GMB	504.9739367308236
5009	2013	GMB	735.2358088014362
5010	2014	GMB	656.4967629581772
5011	2015	GMB	704.9740416490154
5012	2016	GMB	707.5289845038506
5013	2017	GMB	709.0771579754361
5014	2018	GMB	
5015	1960	GNB	
5016	1961	GNB	
5017	1962	GNB	
5018	1963	GNB	
5019	1964	GNB	
5020	1965	GNB	
5021	1966	GNB	
5022	1967	GNB	
5023	1968	GNB	
5024	1969	GNB	
5025	1970	GNB	110.60776683265063
5026	1971	GNB	108.14376354515092
5027	1972	GNB	118.2791791732378
5028	1973	GNB	118.17612165882424
5029	1974	GNB	128.4556489051472
5030	1975	GNB	139.99992312540496
5031	1976	GNB	143.32159545508355
5032	1977	GNB	146.1336163596046
5033	1978	GNB	155.5708771642501
5034	1979	GNB	149.5817782215975
5035	1980	GNB	138.16979215025952
5036	1981	GNB	189.97009196602323
5037	1982	GNB	198.78707300354716
5038	1983	GNB	191.51744362433777
5039	1984	GNB	157.92355407066802
5040	1985	GNB	159.92753060530552
5041	1986	GNB	141.29920244345428
5042	1987	GNB	184.2234317638166
5043	1988	GNB	170.2919830701945
5044	1989	GNB	215.61831469602672
5045	1990	GNB	241.0024849940578
5046	1991	GNB	247.93822916508282
5047	1992	GNB	212.94076378348328
5048	1993	GNB	217.60753949119228
5049	1994	GNB	211.59530138623288
5050	1995	GNB	223.34184219300792
5051	1996	GNB	233.30956069410337
5052	1997	GNB	227.6382571723775
5053	1998	GNB	172.06014134143086
5054	1999	GNB	183.85302008409937
5055	2000	GNB	297.75193359521995
5056	2001	GNB	309.48674900111143
5057	2002	GNB	321.4813203929818
5058	2003	GNB	360.57185853429854
5059	2004	GNB	393.3138243674485
5060	2005	GNB	424.95620443252614
5061	2006	GNB	418.95126931012106
5062	2007	GNB	481.3350099910431
5063	2008	GNB	583.8944189735078
5064	2009	GNB	544.8612801007237
5065	2010	GNB	545.7041208219185
5066	2011	GNB	688.1412394733754
5067	2012	GNB	603.9339834929233
5068	2013	GNB	621.9406736179313
5069	2014	GNB	610.4684902121688
5070	2015	GNB	591.8061496982087
5071	2016	GNB	648.8989366006946
5072	2017	GNB	723.6094118972612
5073	2018	GNB	
5074	1960	GNQ	
5075	1961	GNQ	
5076	1962	GNQ	34.74142752269109
5077	1963	GNQ	40.66082689429377
5078	1964	GNQ	46.83051605234382
5079	1965	GNQ	233.4148053084159
5080	1966	GNQ	242.60359183902725
5081	1967	GNQ	246.44713376744573
5082	1968	GNQ	224.03721122499434
5083	1969	GNQ	219.5247223052848
5084	1970	GNQ	216.40516311250207
5085	1971	GNQ	215.2942484628629
5086	1972	GNQ	223.62458170688163
5087	1973	GNQ	288.9578604938227
5088	1974	GNQ	349.48320766135816
5089	1975	GNQ	401.52780739888027
5090	1976	GNQ	411.0052179590707
5091	1977	GNQ	421.5533676663304
5092	1978	GNQ	
5093	1979	GNQ	
5094	1980	GNQ	198.34673758445254
5095	1981	GNQ	136.01057103598563
5096	1982	GNQ	152.41588666003355
5097	1983	GNQ	141.32270275106117
5098	1984	GNQ	148.84057431117762
5099	1985	GNQ	173.0823549149126
5100	1986	GNQ	203.1981914859062
5101	1987	GNQ	239.2422021181175
5102	1988	GNQ	249.88358518944023
5103	1989	GNQ	213.13179322921428
5104	1990	GNQ	262.669455841992
5105	1991	GNQ	251.70220431722987
5106	1992	GNQ	295.9634763978773
5107	1993	GNQ	289.08840899211157
5108	1994	GNQ	206.93640804270964
5109	1995	GNQ	280.9695313393224
5110	1996	GNQ	443.63259555029515
5111	1997	GNQ	812.1715227681922
5112	1998	GNQ	654.1473102076959
5113	1999	GNQ	1052.8528178698484
5114	2000	GNQ	1702.6849010027554
5115	2001	GNQ	2283.8790394389453
5116	2002	GNQ	2711.170114169137
5117	2003	GNQ	3577.1761965953447
5118	2004	GNQ	6085.348906920402
5119	2005	GNQ	10850.633344626143
5120	2006	GNQ	12732.027586962196
5121	2007	GNQ	15761.839128277874
5122	2008	GNQ	22742.38159080116
5123	2009	GNQ	16530.209372913436
5124	2010	GNQ	17136.445675758332
5125	2011	GNQ	21451.886170906906
5126	2012	GNQ	21557.651870691287
5127	2013	GNQ	20246.993082662477
5128	2014	GNQ	19245.651511711992
5129	2015	GNQ	11213.475228297375
5130	2016	GNQ	9218.987323533815
5131	2017	GNQ	9697.630233608896
5132	2018	GNQ	
5133	1960	GRC	533.6863812326487
5134	1961	GRC	597.2873210123217
5135	1962	GRC	630.6139412938104
5136	1963	GRC	701.6204177528498
5137	1964	GRC	784.9543484329176
5138	1965	GRC	888.9219979053215
5139	1966	GRC	981.6523944700525
5140	1967	GRC	1052.1209927656578
5141	1968	GRC	1134.3561514753821
5142	1969	GRC	1284.2123155908214
5143	1970	GRC	1494.387855253488
5144	1971	GRC	1652.3265992594959
5145	1972	GRC	1899.675272514703
5146	1973	GRC	2502.81435849334
5147	1974	GRC	2828.748432197353
5148	1975	GRC	3153.235305747165
5149	1976	GRC	3390.5454835929568
5150	1977	GRC	3886.3742527091495
5151	1978	GRC	4694.633683347814
5152	1979	GRC	5705.9492741993145
5153	1980	GRC	5893.661809791607
5154	1981	GRC	5380.267682843541
5155	1982	GRC	5579.234771589824
5156	1983	GRC	5019.878652661319
5157	1984	GRC	4852.565728473297
5158	1985	GRC	4813.711179910685
5159	1986	GRC	5656.505356068097
5160	1987	GRC	6564.884502608129
5161	1988	GRC	7598.028053349936
5162	1989	GRC	7846.67816401445
5163	1990	GRC	9600.185129659685
5164	1991	GRC	10188.36978012384
5165	1992	GRC	11176.458436251656
5166	1993	GRC	10401.982986191446
5167	1994	GRC	11091.283860637564
5168	1995	GRC	12959.324318661924
5169	1996	GRC	13749.115152099628
5170	1997	GRC	13427.832493794536
5171	1998	GRC	13472.137641527637
5172	1999	GRC	13245.189463412054
5173	2000	GRC	12042.953731099451
5174	2001	GRC	12538.17882783615
5175	2002	GRC	14110.313391107757
5176	2003	GRC	18477.578411927
5177	2004	GRC	21955.10409115946
5178	2005	GRC	22551.735744099024
5179	2006	GRC	24801.15780650351
5180	2007	GRC	28827.326355522353
5181	2008	GRC	31997.282010881332
5182	2009	GRC	29710.97029502844
5183	2010	GRC	26917.75897872537
5184	2011	GRC	25916.293528935083
5185	2012	GRC	22242.681934770993
5186	2013	GRC	21874.819504166666
5187	2014	GRC	21760.979799491834
5188	2015	GRC	18070.776778858446
5189	2016	GRC	17881.52669739557
5190	2017	GRC	18613.423873381744
5191	2018	GRC	
5192	1960	GRD	
5193	1961	GRD	
5194	1962	GRD	
5195	1963	GRD	
5196	1964	GRD	
5197	1965	GRD	
5198	1966	GRD	
5199	1967	GRD	
5200	1968	GRD	
5201	1969	GRD	
5202	1970	GRD	
5203	1971	GRD	
5204	1972	GRD	
5205	1973	GRD	
5206	1974	GRD	
5207	1975	GRD	
5208	1976	GRD	
5209	1977	GRD	792.7625209037654
5210	1978	GRD	991.5730501532033
5211	1979	GRD	1154.4165186322623
5212	1980	GRD	1246.002550834639
5213	1981	GRD	1276.9058747613929
5214	1982	GRD	1347.4513110827038
5215	1983	GRD	1373.1682265168747
5216	1984	GRD	1478.411104752595
5217	1985	GRD	1678.862682773659
5218	1986	GRD	1873.2165262933265
5219	1987	GRD	2163.50945491678
5220	1988	GRD	2410.286591173989
5221	1989	GRD	2759.6820677639103
5222	1990	GRD	2888.3475064441586
5223	1991	GRD	3118.148432298182
5224	1992	GRD	3191.016733311842
5225	1993	GRD	3151.540462694524
5226	1994	GRD	3270.5780877703824
5227	1995	GRD	3413.021979138382
5228	1996	GRD	3640.138938494031
5229	1997	GRD	3878.39038579728
5230	1998	GRD	4401.42132083618
5231	1999	GRD	4751.575978099509
5232	2000	GRD	5117.589922852717
5233	2001	GRD	5109.958715207662
5234	2002	GRD	5292.232379294082
5235	2003	GRD	5773.073576629132
5236	2004	GRD	5836.177063129214
5237	2005	GRD	6754.512392507904
5238	2006	GRD	6766.486859902446
5239	2007	GRD	7324.19045616775
5240	2008	GRD	7947.426508583056
5241	2009	GRD	7395.063622339835
5242	2010	GRD	7365.6415378665715
5243	2011	GRD	7410.477524872004
5244	2012	GRD	7583.188055282555
5245	2013	GRD	7956.076547895942
5246	2014	GRD	8569.926733804132
5247	2015	GRD	9333.270231372699
5248	2016	GRD	9892.479497397637
5249	2017	GRD	10451.029875226488
5250	2018	GRD	
5251	1960	GRL	
5252	1961	GRL	
5253	1962	GRL	
5254	1963	GRL	
5255	1964	GRL	
5256	1965	GRL	
5257	1966	GRL	
5258	1967	GRL	
5259	1968	GRL	
5260	1969	GRL	
5261	1970	GRL	1498.2764367816094
5262	1971	GRL	1876.5032387468736
5263	1972	GRL	2196.71171134534
5264	1973	GRL	2860.2805764011528
5265	1974	GRL	3432.7060329127626
5266	1975	GRL	4257.949711754003
5267	1976	GRL	4844.676329274239
5268	1977	GRL	5713.954919049921
5269	1978	GRL	7235.5497409832105
5270	1979	GRL	8480.694826814479
5271	1980	GRL	9483.173076073428
5272	1981	GRL	8544.05832861263
5273	1982	GRL	7813.690667335324
5274	1983	GRL	7988.170958611999
5275	1984	GRL	7198.7022474938385
5276	1985	GRL	7760.8284044829525
5277	1986	GRL	11271.321429025213
5278	1987	GRL	14554.387538482586
5279	1988	GRL	16398.01109393629
5280	1989	GRL	16813.683949148217
5281	1990	GRL	18326.805123460934
5282	1991	GRL	18315.19630315847
5283	1992	GRL	18768.930143719674
5284	1993	GRL	16797.45885628416
5285	1994	GRL	18123.9630348205
5286	1995	GRL	21665.701898367162
5287	1996	GRL	21422.35754340472
5288	1997	GRL	19145.496036252338
5289	1998	GRL	20496.661371850987
5290	1999	GRL	20170.438416002748
5291	2000	GRL	19004.107291030436
5292	2001	GRL	19275.473337606632
5293	2002	GRL	20652.87832878783
5294	2003	GRL	27460.030198813023
5295	2004	GRL	32070.378603194782
5296	2005	GRL	32489.781908527802
5297	2006	GRL	35458.123121048244
5298	2007	GRL	39780.951444575345
5299	2008	GRL	44367.05564978731
5300	2009	GRL	44918.564877075565
5301	2010	GRL	43988.33249319461
5302	2011	GRL	47186.98146800478
5303	2012	GRL	45936.76595169886
5304	2013	GRL	47262.2827635479
5305	2014	GRL	50408.334554825815
5306	2015	GRL	44912.266094502746
5307	2016	GRL	48159.66532031593
5308	2017	GRL	
5309	2018	GRL	
5310	1960	GTM	247.84198623189658
5311	1961	GTM	248.308208470062
5312	1962	GTM	256.16850672979933
5313	1963	GTM	274.7899580242454
5314	1964	GTM	274.6197897068833
5315	1965	GTM	273.4040137042899
5316	1966	GTM	277.41024461052757
5317	1967	GTM	281.6528049305809
5318	1968	GTM	303.20345130435845
5319	1969	GTM	313.85895777010455
5320	1970	GTM	338.6820430211576
5321	1971	GTM	343.3624889282551
5322	1972	GTM	353.6609113387092
5323	1973	GTM	420.8677981761086
5324	1974	GTM	504.33046240636224
5325	1975	GTM	566.685442716882
5326	1976	GTM	661.487898407295
5327	1977	GTM	810.0638886967381
5328	1978	GTM	875.4950240167661
5329	1979	GTM	971.3565090495621
5330	1980	GTM	1081.7250430049787
5331	1981	GTM	1152.817804033168
5332	1982	GTM	1138.759740759383
5333	1983	GTM	1153.237679599239
5334	1984	GTM	1177.4364510698074
5335	1985	GTM	1179.8035556727161
5336	1986	GTM	857.0094669665426
5337	1987	GTM	820.038346551519
5338	1988	GTM	886.8008271829734
5339	1989	GTM	929.3140585368216
5340	1990	GTM	825.8073880973778
5341	1991	GTM	991.8622727277799
5342	1992	GTM	1075.4282171785292
5343	1993	GTM	1147.0264349739941
5344	1994	GTM	1276.3327268393007
5345	1995	GTM	1408.0242034436617
